,0
21189,1130060700
21190,1220343000
21191,1000006200
21192,1210014800
21193,1210005200
21194,1180130700
21195,1180133101
21196,1180038003
21197,1220003900
21198,1080011202
21199,1080012501
21200,1220003000
21201,1180119600
21202,1080037500
21203,1200020800
21204,1070075300
21205,1180002201
21206,1140000804
21207,1150004502
21208,1130063800
21209,1160001101
21210,1150414800
21211,1000012102
21212,1240000102
21213,1210004902
21214,1220345901
21215,1220095200
21216,1210005102
21217,1180132701
21218,1210013203
21219,1130040700
21220,1180016003
21221,1180001001
21222,1210003902
21223,1230025802
21224,1130055600
21225,1220027202
21226,1210056800
21227,1210066100
21228,1130054600
21229,1220103600
21230,1230003501
21231,1180114600
21232,1180132701
21233,1100032704
21234,1130004000
21235,1000012702
21236,1000013001
21237,1060028600
21238,1070013903
21239,1070061600
21240,1070018302
21241,1230022605
21242,1220037201
21243,1000037400
21244,1020003501
21245,1130063000
21246,1050049200
21247,1220027202
21248,1210004100
21249,1220025002
21250,1120002100
21251,1180070100
21252,1000048100
21253,1190041200
21254,1120001400
21255,1000002502
21256,1190041200
21257,1110013901
21258,1210022601
21259,1120019300
21260,1220034406
21261,2130006300
21262,1020001002
21263,1130006501
21264,1110003900
21265,1060024600
21266,1220024002
21267,1210065800
21268,1240045100
21269,1010008102
21270,1220011902
21271,1220026801
21272,1000003601
21273,1130069900
21274,1210021905
21275,1180019500
21276,1230028704
21277,1130004103
21278,1240045200
21279,1010012401
21280,1170002802
21281,1000048200
21282,1240055101
21283,1210014201
21284,1000010202
21285,1210053300
21286,1220106700
21287,1130022102
21288,1050000301
21289,1020005202
21290,1160001101
21291,1100007800
21292,1240059400
21293,1030016303
21294,1230003802
21295,1210056400
21296,1210025902
21297,1210013701
21298,1230002803
21299,1220031503
21300,1230005002
21301,1220031803
21302,1040019200
21303,1210005301
21304,1030000402
21305,1220027203
21306,1020013304
21307,1220103600
21308,1030008404
21309,1220041800
21310,1190000200
21311,1070001100
21312,1080001401
21313,1020029700
21314,1070041000
21315,1070077200
21316,1020029700
21317,1040000702
21318,1180132701
21319,1210004801
21320,1210004801
21321,1230003900
21322,1030026500
21323,1210022601
21324,1200010501
21325,1220036101
21326,1070009602
21327,1140284501
21328,1230042400
21329,1180135201
21330,1010002702
21331,1100017200
21332,1180135201
21333,1080005101
21334,1180052800
21335,1200005100
21336,1220003503
21337,1070015403
21338,1060005601
21339,1030007902
21340,1130006902
21341,1180118300
21342,1000016001
21343,1210172200
21344,1210025402
21345,1110000903
21346,1220004002
21347,1000048200
21348,1030026700
21349,1210005301
21350,1210056400
21351,1230057500
21352,1210017604
21353,1210056400
21354,1050011201
21355,1140062500
21356,1100031803
21357,1020004003
21358,1010053200
21359,1090020401
21360,1220342800
21361,1160002900
21362,1210008903
21363,1040031100
21364,1180076000
21365,1210005200
21366,1070070600
21367,1230010003
21368,1070077000
21369,1030000304
21370,1060003402
21371,1130063000
21372,1060002802
21373,1140024203
21374,1170029400
21375,1230018903
21376,1090047801
21377,1070026400
21378,1140284401
21379,1210004200
21380,1040042900
21381,1130002002
21382,1230010002
21383,1050000301
21384,1040000102
21385,1230003202
21386,1030049400
21387,1210181101
21388,1010005101
21389,1010005901
21390,1020033300
21391,1230002606
21392,1210056400
21393,1140059900
21394,1190003301
21395,1040004301
21396,1220110000
21397,1070000400
21398,1120001700
21399,1220080802
21400,1100028803
21401,1220001701
21402,1000002201
21403,1170028400
21404,1210002900
21405,1020056100
21406,1150081400
21407,1150083900
21408,1230005100
21409,1060070001
21410,1240217600
21411,1150001802
21412,1010014902
21413,1180134801
21414,1240031400
21415,1070007603
21416,1030022700
21417,2040003801
21418,1070000300
21419,1070007803
21420,1230012001
21421,1210024402
21422,1210013701
21423,1210003000
21424,1210004802
21425,1220005401
21426,1030001300
21427,1100036700
21428,1210065600
21429,1070001400
21430,1210004801
21431,1190041001
21432,1190043500
21433,1100013900
21434,1030020402
21435,1030001902
21436,1130002901
21437,1000002502
21438,1220027303
21439,1130034300
21440,1170007901
21441,1100012302
21442,1070012703
21443,1100001203
21444,1020000902
21445,1240045100
21446,1020002902
21447,1020011502
21448,1150002301
21449,1150061600
21450,1150012201
21451,1220005100
21452,1210026401
21453,1040001601
21454,1080010303
21455,2130006200
21456,1030001200
21457,1080003001
21458,1070000200
21459,1070028800
21460,1220025901
21461,1050049100
21462,1190044900
21463,1190024500
21464,1130023704
21465,1180070800
21466,1070028600
21467,1100000503
21468,1210028801
21469,1210022604
21470,1210026102
21471,1220341500
21472,1020013101
21473,1150003100
21474,1140060200
21475,1210002900
21476,1220003000
21477,1020040300
21478,1210030001
21479,1070000200
21480,1230019400
21481,1000049501
21482,1220025201
21483,1210067000
21484,1130005802
21485,1120000600
21486,1220041200
21487,1210005401
21488,1180027601
21489,1020003701
21490,1220005100
21491,1050049001
21492,1020005102
21493,1120032100
21494,1130006403
21495,1150012402
21496,1110087100
21497,1060022300
21498,1220026303
21499,1020000304
21500,1020001403
21501,1070042700
21502,1120013402
21503,1140001601
21504,1210004802
21505,1070007703
21506,1100002503
21507,1020027300
21508,1090047501
21509,1100043000
21510,1130004800
21511,1200011101
21512,1140023402
21513,1130003900
21514,1070061600
21515,1120005002
21516,1070002902
21517,1060014303
21518,1120034200
21519,1000027700
21520,1060005002
21521,1060066600
21522,1220028002
21523,1220004501
21524,1030048000
21525,1180016303
21526,1120000600
21527,1070000200
21528,1240050600
21529,1210005402
21530,1030046300
21531,1130004201
21532,1240008403
21533,1030000901
21534,1190000200
21535,1120013902
21536,1180132501
21537,1070042000
21538,1030001402
21539,1150023200
21540,1220005502
21541,1060006201
21542,1150004502
21543,1130052801
21544,1050008001
21545,1020000104
21546,1220001400
21547,1040021000
21548,1180000100
21549,1030026100
21550,1020000501
21551,1220001704
21552,1220002400
21553,1220001703
21554,1120002201
21555,2270058300
21556,2270058300
21557,1030020800
21558,1040026700
21559,1170000504
21560,1220005401
21561,1140284501
21562,1210178200
21563,1170019500
21564,1210005001
21565,1190000200
21566,1030021300
21567,1000012800
21568,1150057000
21569,1020001302
21570,1190007302
21571,1040000102
21572,1040005503
21573,1070005000
21574,1010005902
21575,1110011001
21576,1100000502
21577,1210048200
21578,1210005301
21579,1180108900
21580,1150037500
21581,1220035102
21582,1050043200
21583,1020013304
21584,1180113500
21585,1180024302
21586,1180025902
21587,1020000702
21588,1100000503
21589,1160026700
21590,1230003702
21591,1110012101
21592,1180004000
21593,1230451801
21594,1120064100
21595,1210021804
21596,1240009801
21597,1210013201
21598,1220032605
21599,1210023302
21600,1220320500
21601,1020000403
21602,2040003801
21603,1130005802
21604,1210014301
21605,1230037300
21606,1060009800
21607,1190041200
21608,2040003801
21609,1210040700
21610,1100004301
21611,1220041100
21612,1160015701
21613,1150421900
21614,1240008101
21615,1070018901
21616,1210002002
21617,1020034000
21618,1220343000
21619,1000006200
21620,1040014501
21621,1020000101
21622,1040002602
21623,1180070700
21624,1180091000
21625,1070018301
21626,1220032606
21627,1220026302
21628,1220029904
21629,1220005402
21630,1220005402
21631,1210062800
21632,1200002601
21633,1150407800
21634,1150082900
21635,1200003301
21636,1230030002
21637,1230024602
21638,1100055600
21639,1210024802
21640,1140282101
21641,1030029300
21642,1150000403
21643,1180134801
21644,1100004802
21645,1100177101
21646,1100061500
21647,1230449901
21648,1230008301
21649,1180133301
21650,1190000101
21651,1170003004
21652,1180133301
21653,1100000503
21654,1200003401
21655,1040001103
21656,1210025802
21657,1210022604
21658,1070026900
21659,1220027302
21660,1230027402
21661,1070008500
21662,1240049000
21663,1180001401
21664,1120026600
21665,1190038900
21666,1220003402
21667,1190002603
21668,1100176601
21669,1130062900
21670,1190039100
21671,1190000200
21672,1070055700
21673,1220005603
21674,1210055000
21675,1040043300
21676,1150004501
21677,1150014203
21678,1190007302
21679,1230438101
21680,1190045400
21681,1020000601
21682,1040000403
21683,1030009502
21684,1070042100
21685,1200003301
21686,1220002902
21687,1210016402
21688,1220036802
21689,1220003900
21690,1010018100
21691,1220008802
21692,1130020505
21693,1050003601
21694,1220005502
21695,1050020906
21696,1040002602
21697,1070007702
21698,1170019300
21699,1000048200
21700,1130013503
21701,1020000902
21702,1180013202
21703,1220035102
21704,1070006801
21705,1190043200
21706,1220035302
21707,1170043000
21708,1210019501
21709,1240003900
21710,1030014103
21711,1220003900
21712,1020005102
21713,1010009302
21714,1220027801
21715,1180133201
21716,1210026703
21717,1020008601
21718,1230002100
21719,1140023301
21720,1170011101
21721,1220028002
21722,1070000300
21723,1190001801
21724,1130063800
21725,1240055003
21726,1000000403
21727,1020005102
21728,1140038204
21729,1180114002
21730,1090010401
21731,2210114600
21732,1190000101
21733,1190000101
21734,1180034105
21735,1190047200
21736,1220034304
21737,1100036400
21738,1230251600
21739,1030019900
21740,1190007003
21741,1200052401
21742,1180097800
21743,1130001606
21744,1220319600
21745,1220000600
21746,1220041200
21747,1120064200
21748,1010054700
21749,1220003000
21750,1220005701
21751,1190007500
21752,2270058300
21753,1240055101
21754,1130006501
21755,1020002405
21756,1180095600
21757,1210002002
21758,1220005601
21759,1210000800
21760,1000004202
21761,1000048200
21762,1040017600
21763,1210002900
21764,1220341800
21765,1220056900
21766,1190006803
21767,1180136801
21768,1120023300
21769,1150437701
21770,1050000305
21771,1170046701
21772,1130094301
21773,1020026802
21774,1020010204
21775,1060008100
21776,1180073600
21777,1040012100
21778,1140284501
21779,1210004500
21780,1150436800
21781,1210007903
21782,1000011502
21783,1210005001
21784,1050000305
21785,1190000200
21786,1210004100
21787,1200023300
21788,1220026802
21789,1150070802
21790,1210016002
21791,1000032500
21792,1180005000
21793,1210025802
21794,1220341500
21795,1240019804
21796,1030022700
21797,1200005900
21798,1130001702
21799,1210021104
21800,1040023100
21801,1200010003
21802,1220005402
21803,1130086600
21804,1170003103
21805,1150004600
21806,1120064100
21807,1100177301
21808,1100017100
21809,1220025002
21810,1060024600
21811,1070046900
21812,1230003900
21813,1090010004
21814,1180107100
21815,1220026702
21816,1220033104
21817,1220343000
21818,1240003600
21819,1210053300
21820,1020005102
21821,1130055600
21822,1000012800
21823,1140017102
21824,1220012501
21825,1210002900
21826,1040000201
21827,1180003800
21828,1190000101
21829,1220005601
21830,1150002303
21831,1100006712
21832,1220010306
21833,1000002201
21834,1190000101
21835,1220003503
21836,1030000402
21837,1030001902
21838,1230004902
21839,1130094401
21840,1030066701
21841,1220052900
21842,1230043200
21843,1030001800
21844,1180131700
21845,1220090100
21846,1030000402
21847,1220004401
21848,1130023804
21849,1220004501
21850,1200006201
21851,1220027102
21852,1220031804
21853,1120064200
21854,1220011502
21855,1100000503
21856,1230028703
21857,1050002102
21858,1130020505
21859,1230028200
21860,1230027600
21861,1130005803
21862,1020001003
21863,1020011803
21864,1130069200
21865,1140024204
21866,1010001302
21867,1130006501
21868,1220005502
21869,1030066501
21870,1020038200
21871,1210025902
21872,1180134401
21873,1220000300
21874,1180118300
21875,1030001200
21876,1210023002
21877,1210021004
21878,1220012903
21879,1020001302
21880,1120064100
21881,1050004601
21882,1070021602
21883,1020001403
21884,1220005703
21885,1030013900
21886,1050059900
21887,1180117400
21888,1020000101
21889,1140284501
21890,1220005502
21891,1020000101
21892,1220095700
21893,1160003401
21894,1180118300
21895,1200000802
21896,1050057500
21897,1000012001
21898,1020000101
21899,1060004101
21900,1240045100
21901,1050003601
21902,1220106000
21903,1010007304
21904,1010017002
21905,1010014102
21906,1160029600
21907,1060066700
21908,1130004800
21909,1210010403
21910,1020000403
21911,1210055300
21912,1190000200
21913,1220005603
21914,1230001901
21915,1050000303
21916,1020000401
21917,1000048200
21918,1180134301
21919,1150002303
21920,1210022801
21921,1100006812
21922,1150010304
21923,1060004101
21924,1040017500
21925,1140282101
21926,1210002900
21927,1020027100
21928,1080007102
21929,1030000402
21930,1180119700
21931,1070047100
21932,1010020900
21933,2070012000
21934,1010001602
21935,1010007802
21936,1010016602
21937,1030000304
21938,1220108000
21939,1020013105
21940,1140017201
21941,1000019302
21942,1070073500
21943,1040003200
21944,1210072200
21945,1210000203
21946,1130007001
21947,1080010403
21948,1120000201
21949,1010001502
21950,1150004502
21951,1080003001
21952,1010052600
21953,1030043500
21954,1020020301
21955,1180131500
21956,1000015301
21957,1130002501
21958,1100000503
21959,1060013901
21960,1180105000
21961,1140282101
21962,1210051000
21963,1010007802
21964,1210007903
21965,1220036101
21966,1220024400
21967,1220043300
21968,1220028003
21969,1130052801
21970,1060003701
21971,1060028700
21972,1220003203
21973,1060001502
21974,1200003802
21975,1130052801
21976,1020000902
21977,1230451601
21978,1230067000
21979,1210021002
21980,1020011601
21981,1080012302
21982,1100005706
21983,1190050500
21984,1140284401
21985,1140284401
21986,1150002303
21987,1060004101
21988,1220005603
21989,1030000500
21990,1110013702
21991,1070000200
21992,1170000602
21993,1070000200
21994,1210005301
21995,1100000603
21996,1130005600
21997,1050060000
21998,1130093401
21999,1130004301
22000,1220341800
22001,1020013305
22002,1180004102
22003,1210004901
22004,1160011003
22005,1030050000
22006,1070002801
22007,1180108000
22008,1010002606
22009,1130003401
22010,1020000104
22011,1020000401
22012,1210007202
22013,1020005700
22014,1230008303
22015,1220036002
22016,1230027302
22017,1080010403
22018,1150001402
22019,1220015701
22020,1150436400
22021,1120000600
22022,1220107700
22023,1220000300
22024,1000008801
22025,1180114200
22026,1180085300
22027,1220320500
22028,1230003300
22029,1230008302
22030,1030022700
22031,1220030902
22032,1220023002
22033,1030002002
22034,1230005100
22035,1130001603
22036,1220004902
22037,1220005601
22038,1140284401
22039,1140068000
22040,1240217600
22041,1220004902
22042,1060004002
22043,1240045100
22044,1140284401
22045,1010021500
22046,1170008502
22047,1100059800
22048,1150001002
22049,1210030901
22050,1050001103
22051,1040030700
22052,1000005102
22053,1130004000
22054,1080028500
22055,1170000704
22056,1030001300
22057,1190000200
22058,1110003003
22059,1100005401
22060,1220005601
22061,1180089200
22062,1080004007
22063,1130022102
22064,1230005100
22065,1040020500
22066,1210179101
22067,1000025200
22068,1070000300
22069,1150050704
22070,1230034600
22071,1180131500
22072,1240043700
22073,1080006701
22074,1050000302
22075,1020013105
22076,1030000304
22077,1210007302
22078,1210003000
22079,1100177101
22080,1230027302
22081,1220343000
22082,1180116100
22083,1010029300
22084,1170008200
22085,1230070200
22086,1220095700
22087,1130000405
22088,1180107700
22089,1210005402
22090,1030001100
22091,1220343000
22092,1180131900
22093,1210030601
22094,1020002303
22095,1210005301
22096,1220004502
22097,1220107500
22098,1220345901
22099,1140284501
22100,1230030100
22101,1120001400
22102,1100000601
22103,1130000401
22104,1060051000
22105,1070077200
22106,1070076400
22107,1220041200
22108,2210114600
22109,1180082000
22110,1180066000
22111,1000031800
22112,1100177301
22113,1120004901
22114,1070027500
22115,1070010305
22116,1210160900
22117,1210017606
22118,1010007500
22119,1210017605
22120,1030000700
22121,1020001002
22122,1010011501
22123,1180063900
22124,1180060400
22125,1220027601
22126,1150436600
22127,1140282001
22128,1220004304
22129,1220026103
22130,1010025000
22131,1000000401
22132,1120031300
22133,1100003601
22134,1000048200
22135,1210004500
22136,1030001800
22137,1120064200
22138,1190000101
22139,1120001800
22140,1170029400
22141,1140284401
22142,1180039600
22143,1210062500
22144,1020032100
22145,1210004703
22146,1040000201
22147,1040001104
22148,1240055003
22149,1180005904
22150,1140284501
22151,1230003802
22152,1180016303
22153,1240225200
22154,1210011700
22155,1080006200
22156,1010010601
22157,1040017600
22158,1220003103
22159,1040000102
22160,1060003802
22161,1210021805
22162,1020038200
22163,1000048100
22164,1030028600
22165,1070042500
22166,1210007302
22167,1220055600
22168,1060031600
22169,1030000304
22170,1140029200
22171,1050007001
22172,1130001005
22173,1030020700
22174,1140284401
22175,1230001601
22176,1230025201
22177,1060002101
22178,1120002100
22179,1100018501
22180,1020032000
22181,1220005401
22182,1130071600
22183,1120001300
22184,1180118400
22185,1130062900
22186,1000048200
22187,1220027303
22188,1010011502
22189,1210003000
22190,1180006400
22191,1220341700
22192,1100002702
22193,1020000304
22194,1190000200
22195,1180114600
22196,1130001902
22197,1020000501
22198,1100012303
22199,1110006502
22200,1240030700
22201,1030020800
22202,1220041100
22203,1140281101
22204,1030021200
22205,1000048200
22206,1200000702
22207,1100013900
22208,1020000501
22209,1150060200
22210,1210000702
22211,1120001300
22212,2270545700
22213,1030001100
22214,1040039100
22215,1200000802
22216,1150004502
22217,1020000902
22218,1030020800
22219,1230093200
22220,2210114600
22221,1210052900
22222,1030002001
22223,1240055101
22224,2210114600
22225,1160032800
22226,1210007902
22227,1210165400
22228,1220005401
22229,1220005401
22230,1160055000
22231,1120001700
22232,1000001601
22233,1220061600
22234,1000046900
22235,1190041001
22236,1040044001
22237,1230060700
22238,1240004302
22239,1220035203
22240,1210015901
22241,1220026904
22242,1180074000
22243,1220012803
22244,1150003100
22245,1220024102
22246,1180070700
22247,1200049800
22248,1230035502
22249,1230034700
22250,1040000201
22251,1150004502
22252,1230089900
22253,1020004501
22254,1070037900
22255,1230002703
22256,1070007803
22257,1120018600
22258,1070062400
22259,1000011603
22260,1000011603
22261,1150012301
22262,1060008302
22263,1050001201
22264,1010004503
22265,1180137201
22266,1020022901
22267,1010024500
22268,1110013901
22269,1000048200
22270,1150002301
22271,1000013502
22272,1000013601
22273,1210025902
22274,1000013501
22275,1210005301
22276,1220001804
22277,1210017602
22278,1140059900
22279,1210024204
22280,1050045600
22281,1130002002
22282,1020051800
22283,1230020703
22284,1130001033
22285,1180106600
22286,1210030701
22287,1210005304
22288,1130001023
22289,1020020301
22290,1000015902
22291,1170000400
22292,1220005603
22293,1220108100
22294,1150002301
22295,1070002200
22296,1150078600
22297,1220057100
22298,1120001400
22299,1210005001
22300,1010020900
22301,1080002803
22302,1180089900
22303,1190000101
22304,1150002401
22305,1060005201
22306,1100000502
22307,1190020100
22308,1030000304
22309,1130001023
22310,1030020700
22311,1030000304
22312,1070077300
22313,1130001023
22314,1020038400
22315,1020000201
22316,1240004500
22317,1180091903
22318,1070040400
22319,1130006501
22320,1130006403
22321,1220005502
22322,1140284501
22323,1050001502
22324,1210062700
22325,1040005003
22326,1220021404
22327,1020020901
22328,1220027203
22329,1230003802
22330,1060002901
22331,1070000200
22332,1000012602
22333,1240039500
22334,1230009902
22335,1210026802
22336,1070016501
22337,1110089301
22338,1020010701
22339,1100007105
22340,1240010102
22341,1140023301
22342,1120008503
22343,1070026400
22344,1240012502
22345,1110010002
22346,1030002001
22347,1220005701
22348,1120004905
22349,1050014601
22350,1030000500
22351,1030017102
22352,1030012001
22353,1040005502
22354,1210005301
22355,1040000303
22356,1180117500
22357,1220032605
22358,1030011002
22359,1150003100
22360,1240042301
22361,1120025800
22362,1210018700
22363,1050059900
22364,1070001902
22365,1130016201
22366,1150011302
22367,1020022901
22368,1220030602
22369,1180117100
22370,1150002402
22371,1220064500
22372,1220016102
22373,1070044800
22374,1140029100
22375,1170019600
22376,1060067601
22377,1040021000
22378,1060002404
22379,1130002602
22380,1130062900
22381,1210006702
22382,1070000300
22383,1160054600
22384,1160054600
22385,1020000101
22386,1030020700
22387,1120064100
22388,1130004404
22389,1130004000
22390,1030001200
22391,1130052300
22392,1220345901
22393,1200003003
22394,1040025800
22395,1010001603
22396,1240217600
22397,1130002401
22398,1020050700
22399,1180026804
22400,1160038500
22401,1140017901
22402,1160032800
22403,1100002702
22404,1040000201
22405,1220346501
22406,1130000304
22407,1210028002
22408,1060059200
22409,1200011801
22410,1030002400
22411,1170007902
22412,1010018702
22413,1220027203
22414,1170008100
22415,1240000203
22416,1130031300
22417,1000013402
22418,1070002301
22419,1090006900
22420,1040000101
22421,1000019402
22422,1100004301
22423,1220010005
22424,1140018100
22425,1060066700
22426,1210015503
22427,1050010501
22428,1150055200
22429,1020007601
22430,1190000101
22431,1120002201
22432,1030002002
22433,1220033201
22434,1180120200
22435,1100020400
22436,1020000101
22437,1190000200
22438,1220029002
22439,1120013402
22440,1030001800
22441,1000016301
22442,1150022400
22443,1020000501
22444,1220032803
22445,1080009702
22446,1060066600
22447,1190000200
22448,1200005800
22449,1180082402
22450,1020021002
22451,1180101600
22452,1150010404
22453,1220005401
22454,1150002500
22455,1220005401
22456,1130037000
22457,1040035100
22458,1220034902
22459,1130000901
22460,1210064800
22461,1130010200
22462,1040000201
22463,1070040100
22464,1210020202
22465,1030000700
22466,1220023402
22467,1060066700
22468,1210005304
22469,1130002003
22470,1220343000
22471,1100081300
22472,1220005601
22473,1150418200
22474,1170007600
22475,1220021903
22476,1220025103
22477,1130006501
22478,1220005401
22479,1190006702
22480,1220306310
22481,1210007902
22482,1030002801
22483,1180001501
22484,1220024601
22485,1180136601
22486,1230066800
22487,1020000101
22488,1230004301
22489,1220004600
22490,1110012600
22491,1230093800
22492,1190028000
22493,1210025502
22494,1210066000
22495,1220093600
22496,1220345901
22497,1020001002
22498,1140016106
22499,1190003604
22500,1010003801
22501,1030012001
22502,1220003900
22503,1220345901
22504,1230003900
22505,1070077200
22506,1010002702
22507,1140058100
22508,1040002201
22509,1100062100
22510,1210017103
22511,1130054600
22512,1140059800
22513,1190004605
22514,1210008700
22515,1180050100
22516,1200037700
22517,1070015901
22518,1200007201
22519,1220103600
22520,1220034801
22521,1130055100
22522,1180085000
22523,1150004501
22524,1180087000
22525,1140284701
22526,1230025201
22527,1220000802
22528,1210002900
22529,1180133001
22530,2210114600
22531,1140284401
22532,1180133001
22533,1180002203
22534,1000048200
22535,1120021700
22536,1020046900
22537,1040000102
22538,1150002402
22539,1030000402
22540,1120013902
22541,1210055800
22542,1180002203
22543,1220005502
22544,1000016001
22545,1230029101
22546,1210004200
22547,1020000201
22548,1030021700
22549,1020001002
22550,1230091800
22551,1180133301
22552,1190043200
22553,1210016602
22554,1220026903
22555,1010016004
22556,1080002801
22557,1240003502
22558,1010012200
22559,1140036301
22560,1220005502
22561,1030006401
22562,1190000101
22563,1220005603
22564,1170001001
22565,1180004201
22566,1010004503
22567,1240003200
22568,1230032506
22569,1180136601
22570,1130006702
22571,1220027303
22572,1080011202
22573,1030028900
22574,1180114001
22575,1120014002
22576,1030000105
22577,1210178600
22578,1220005701
22579,1210023801
22580,1110011800
22581,1070001400
22582,1180005000
22583,1210005301
22584,1210005402
22585,1220021103
22586,1030000402
22587,1210003500
22588,1010054200
22589,1240003502
22590,1040000201
22591,1210005101
22592,1030001300
22593,1150002303
22594,1220005701
22595,1030001402
22596,1040021000
22597,1020000902
22598,1030000304
22599,1030022700
22600,1220005703
22601,1020006505
22602,1240040700
22603,1100004201
22604,1140284501
22605,1180041002
22606,1010051200
22607,1060016005
22608,1130001202
22609,1130000405
22610,1000021101
22611,1130055600
22612,1070016203
22613,1210056800
22614,1210008031
22615,1210014301
22616,1220026602
22617,1120027300
22618,1210044200
22619,1070029900
22620,1100054500
22621,1210044300
22622,1070003302
22623,1210011700
22624,1030000302
22625,1030002400
22626,1210002900
22627,1220005502
22628,1220005000
22629,1070003302
22630,1030000901
22631,1190001503
22632,1160038500
22633,1180097900
22634,1150000303
22635,1240008101
22636,1000013301
22637,1000048200
22638,1040000702
22639,1220341500
22640,1070001100
22641,1040000702
22642,1130023704
22643,1220033002
22644,1130007001
22645,1230017002
22646,1220032802
22647,1050040100
22648,1000039900
22649,1010011801
22650,1220027201
22651,1230040800
22652,1230003001
22653,1220025103
22654,1140060700
22655,1180012901
22656,1180075300
22657,1210005301
22658,1020000601
22659,1210003000
22660,1130057700
22661,1220342900
22662,1180017101
22663,1030066601
22664,1140000202
22665,1220030802
22666,1140029100
22667,1210007703
22668,1130040700
22669,1080010301
22670,1020011502
22671,1230005100
22672,1190000101
22673,1220005000
22674,1140023302
22675,1210062200
22676,1220005701
22677,1210007903
22678,1150000601
22679,1220030902
22680,1150081400
22681,1220005703
22682,1130030900
22683,1150012101
22684,1150002402
22685,1070006701
22686,1020000101
22687,1180114600
22688,1040021000
22689,1070006303
22690,1230003501
22691,1220003303
22692,1020020301
22693,1180004201
22694,1020038600
22695,1220030801
22696,1210006914
22697,1180115500
22698,1180004101
22699,1210030701
22700,1180001403
22701,1090008503
22702,1020033300
22703,1030022000
22704,1210005102
22705,1070014700
22706,1220005502
22707,1010053600
22708,1070000200
22709,1000001902
22710,1230086700
22711,1210018402
22712,1210005403
22713,1070055800
22714,1070013602
22715,1220341800
22716,1130000303
22717,1110001503
22718,1230003900
22719,1140282001
22720,1240022100
22721,1220341800
22722,1220010208
22723,1220013201
22724,1230019700
22725,1000047100
22726,1020004200
22727,1170046701
22728,1000048200
22729,1180034105
22730,1030011502
22731,1030011600
22732,1030001402
22733,1070005102
22734,1220002901
22735,1030002001
22736,1210004200
22737,1050008003
22738,1000038800
22739,1210045900
22740,1220005701
22741,1120013301
22742,1210001600
22743,1230004101
22744,1010028000
22745,1220026302
22746,1040011702
22747,1010005602
22748,1070012303
22749,2130006200
22750,1080037500
22751,1180109900
22752,1120013902
22753,1180004202
22754,1070042700
22755,1180137201
22756,1170012700
22757,1120065000
22758,1050001300
22759,1140036301
22760,1180114600
22761,1140017202
22762,1190000101
22763,1180006400
22764,1150003100
22765,1220036101
22766,1210004702
22767,1220088300
22768,1220005401
22769,1210056900
22770,1130012200
22771,1080013500
22772,1210004801
22773,1190041200
22774,1150063900
22775,1020000101
22776,1220034801
22777,1210005101
22778,1220342600
22779,1220005401
22780,1230004800
22781,1230043500
22782,1010001000
22783,1050000304
22784,1160000501
22785,1230003900
22786,1100000502
22787,1090006900
22788,1010011000
22789,1170002903
22790,1220001803
22791,1180067800
22792,1210004200
22793,1070078000
22794,1070000300
22795,1030001300
22796,1210004100
22797,1030039900
22798,1060066700
22799,1000040600
22800,1060008002
22801,1230054900
22802,1180039600
22803,1050044400
22804,1130060500
22805,1220031503
22806,2130003700
22807,1030016805
22808,1000048200
22809,1160038500
22810,1180026802
22811,1070014200
22812,1070046200
22813,1210013404
22814,1030016805
22815,1230043200
22816,1130001902
22817,1210032101
22818,1030001902
22819,1050009904
22820,1000040600
22821,1040000201
22822,1070000200
22823,1010011803
22824,1130052300
22825,1030001401
22826,1030001402
22827,1220031301
22828,1070076600
22829,1180035603
22830,1180118100
22831,1240055003
22832,1180119700
22833,1230079400
22834,1130006501
22835,1200003802
22836,1130034300
22837,1210005301
22838,1070041700
22839,1150001802
22840,1240055003
22841,1070055000
22842,1160067400
22843,1120064200
22844,1070077600
22845,1070000400
22846,1070079201
22847,1050012500
22848,1000010701
22849,1140284401
22850,1120000201
22851,1210023202
22852,1020008107
22853,1210005301
22854,1210024502
22855,1100028704
22856,1000013501
22857,1180012903
22858,1210005304
22859,1130029702
22860,1030032400
22861,1070000400
22862,1150012900
22863,1220061100
22864,1230011606
22865,1180005000
22866,1030016806
22867,1020005700
22868,1180063700
22869,1160040500
22870,1130092001
22871,1030011600
22872,1130000403
22873,1000012102
22874,1030001402
22875,1210005301
22876,1000004801
22877,1130036400
22878,1140000804
22879,1130005600
22880,1040000201
22881,1220342500
22882,1220096300
22883,1220343000
22884,1210166100
22885,1180019302
22886,1070010302
22887,1220005503
22888,1220005503
22889,1210007902
22890,1210006903
22891,1110003900
22892,1010023900
22893,1060014001
22894,1120001400
22895,1220099500
22896,1150081400
22897,1190041200
22898,1220005100
22899,1190041200
22900,1020004302
22901,1120001400
22902,1090047801
22903,1210015702
22904,1070011905
22905,1150000601
22906,1120002201
22907,1150037600
22908,1150082900
22909,1020000201
22910,1190041200
22911,1020000201
22912,1100054400
22913,1030021000
22914,1070014200
22915,1230023202
22916,1010013902
22917,1220005701
22918,1210060500
22919,1030000402
22920,1150002302
22921,1210004600
22922,1000009601
22923,1220005401
22924,1210005403
22925,1210020203
22926,1220106700
22927,1210012700
22928,1130075500
22929,1190000101
22930,1210021902
22931,1190000200
22932,1230020300
22933,1010017002
22934,1180012806
22935,1090003300
22936,1000000502
22937,1220005503
